Device ID,events,Harsh Acceleration event,Harsh Branking event,Over Speed event,Usage Anual Range
867162025582446,488,401,87,0,12 a 25k
867162025582453,0,0,0,0,0 a 12k
867162025582479,195,79,75,41,12 a 25k
867162025582487,279,182,97,0,12 a 25k
867162025582495,339,128,117,94,25 a +40k
867162025582552,1181,485,551,145,0 a 12k
867162025582560,52,22,29,1,12 a 25k
867162025582578,352,231,118,3,12 a 25k
867162025582586,195,73,120,2,0 a 12k
867162025582594,45,25,20,0,0 a 12k
867162025582602,135,67,66,2,12 a 25k
867162025582610,142,72,69,1,12 a 25k
867162025582628,858,489,368,1,12 a 25k
867162025582651,186,146,40,0,0 a 12k
867162025582669,42,27,15,0,0 a 12k
867162025582685,389,213,176,0,12 a 25k
867162025582727,272,150,122,0,12 a 25k
867162025582818,102,37,41,24,25 a +40k
867162025582826,190,95,95,0,0 a 12k
867162025582834,158,108,50,0,25 a +40k
867162025582859,354,164,168,22,0 a 12k
867162025582867,93,28,65,0,0 a 12k
867162025582883,218,92,126,0,12 a 25k
867162025582909,92,37,55,0,12 a 25k
867162025582917,511,211,300,0,25 a +40k
867162025582925,82,28,30,24,0 a 12k
867162025582933,265,141,86,38,25 a +40k
867162025582958,34,30,4,0,0 a 12k
867162025582990,46,31,15,0,0 a 12k
867162025583006,1160,666,492,2,25 a +40k
867162025583014,150,61,89,0,0 a 12k
867162025583022,245,81,148,16,0 a 12k
867162025583055,197,65,132,0,12 a 25k
867162025583071,969,482,292,195,12 a 25k
867162025583105,34,17,17,0,0 a 12k
867162025583113,391,114,277,0,12 a 25k
867162025583121,104,26,78,0,0 a 12k
867162025583139,158,102,56,0,0 a 12k
867162025583162,205,129,76,0,12 a 25k
867162025583188,294,157,137,0,12 a 25k
867162025583204,366,201,154,11,25 a +40k
867162025583238,176,89,87,0,12 a 25k
867162025583253,313,103,199,11,12 a 25k
867162025583261,476,282,193,1,25 a +40k
867162025583279,42,32,10,0,12 a 25k
867162025583303,235,161,74,0,0 a 12k
867162025583360,284,57,227,0,25 a +40k
867162025583378,291,148,143,0,12 a 25k
867162025583410,443,126,289,28,0 a 12k
867162025583451,1262,878,372,12,12 a 25k
867162025583469,314,107,207,0,12 a 25k
867162025583493,153,101,51,1,12 a 25k
867162025583535,733,506,217,10,25 a +40k
867162025583550,3,3,0,0,0 a 12k
867162025583592,211,68,142,1,12 a 25k
867162025583600,875,361,511,3,12 a 25k
867162025583618,136,80,56,0,12 a 25k
867162025583642,408,171,230,7,12 a 25k
867162025583709,140,63,76,1,12 a 25k
867162025583717,956,486,337,133,25 a +40k
867162025583741,387,186,191,10,12 a 25k
867162025583774,620,198,421,1,25 a +40k
867162025583865,567,240,327,0,12 a 25k
867162025583915,25,16,9,0,0 a 12k
867162025583931,411,284,127,0,0 a 12k
867162025583956,437,179,129,129,0 a 12k
867162025583964,444,371,68,5,12 a 25k
867162025583980,417,264,153,0,12 a 25k
867162025584004,393,275,118,0,12 a 25k
867162025584020,559,249,306,4,12 a 25k
867162025584046,455,236,219,0,0 a 12k
867162025584053,386,256,112,18,25 a +40k
867162025584061,240,154,85,1,25 a +40k
867162025584079,166,86,79,1,0 a 12k
867162025584095,18,14,4,0,25 a +40k
867162025584103,556,254,260,42,12 a 25k
867162025584111,159,49,110,0,12 a 25k
867162025584152,274,90,184,0,12 a 25k
867162025584160,195,125,70,0,12 a 25k
867162025584178,291,136,155,0,12 a 25k
867162025584269,109,88,21,0,12 a 25k
867162025584277,216,134,82,0,25 a +40k
867162025584293,152,59,93,0,12 a 25k
867162025584301,33,18,15,0,0 a 12k
867162025584319,129,60,69,0,12 a 25k
867162025584343,171,100,71,0,12 a 25k
867162025584350,155,121,34,0,12 a 25k
867162025584368,574,305,262,7,12 a 25k
867162025584384,58,30,28,0,0 a 12k
867162025584517,1050,697,353,0,12 a 25k
867162025584525,5,4,1,0,0 a 12k
867162025584533,30,20,10,0,0 a 12k
867162025584558,723,318,382,23,12 a 25k
867162025584566,663,233,379,51,12 a 25k
867162025584574,65,48,17,0,0 a 12k
867162025584616,1003,255,748,0,12 a 25k
867162025584632,273,130,143,0,12 a 25k
867162025584640,130,79,51,0,0 a 12k
867162025584657,142,109,33,0,0 a 12k
867162025584723,71,29,42,0,12 a 25k
867162025584756,396,248,138,10,0 a 12k
867162025584798,985,461,512,12,25 a +40k
867162025584814,175,74,101,0,0 a 12k
867162025584855,674,378,282,14,12 a 25k
867162025584889,115,85,30,0,0 a 12k
867162025584996,266,145,115,6,12 a 25k
867162025585001,238,77,161,0,12 a 25k
867162025585050,1866,744,1100,22,25 a +40k
867162025585118,290,113,177,0,25 a +40k
867162025585134,181,99,82,0,0 a 12k
867162025585167,1433,601,658,174,0 a 12k
867162025585191,197,126,71,0,0 a 12k
867162025585308,25,13,12,0,0 a 12k
867162025585316,239,127,112,0,12 a 25k
867162025585415,117,40,77,0,25 a +40k
867162025585423,532,271,260,1,0 a 12k
867162025585431,226,107,119,0,0 a 12k
867162025585464,182,115,67,0,12 a 25k
867162025585506,125,54,71,0,12 a 25k
867162025585522,610,343,267,0,0 a 12k
867162025585548,1310,298,1012,0,12 a 25k
867162025585555,1480,961,488,31,12 a 25k
867162025585563,257,184,73,0,25 a +40k
867162025585571,28,16,12,0,0 a 12k
867162025585589,56,23,20,13,12 a 25k
867162025585597,1,1,0,0,0 a 12k
867162025585613,397,267,126,4,12 a 25k
867162025585621,598,297,122,179,12 a 25k
867162025585654,17,12,5,0,0 a 12k
867162025585662,243,121,106,16,12 a 25k
867162025585712,103,62,41,0,12 a 25k
867162025585779,158,93,65,0,12 a 25k
867162025585795,157,76,81,0,12 a 25k
867162025585811,247,135,84,28,25 a +40k
867162025585829,912,501,411,0,12 a 25k
867162025585837,75,41,34,0,0 a 12k
867162025585852,212,137,75,0,12 a 25k
867162025585902,1360,188,201,971,25 a +40k
867162025585951,121,97,24,0,0 a 12k
867162025585969,206,72,134,0,0 a 12k
867162025585977,364,141,222,1,12 a 25k
867162025586033,39,23,16,0,0 a 12k
867162025586041,333,174,158,1,0 a 12k
867162025586058,103,19,84,0,25 a +40k
867162025586108,454,209,245,0,0 a 12k
867162025586132,2198,696,1214,288,25 a +40k
867162025586140,664,372,290,2,25 a +40k
867162025586173,1059,368,465,226,25 a +40k
867162025586215,260,194,62,4,12 a 25k
867162025586264,662,444,216,2,12 a 25k
867162025586272,1127,619,508,0,12 a 25k
867162025586355,36,24,12,0,0 a 12k
867162025586371,223,109,114,0,0 a 12k
867162025586389,419,203,215,1,12 a 25k
867162025586413,393,203,138,52,0 a 12k
867162025586439,425,247,178,0,25 a +40k
867162025586488,12,9,3,0,0 a 12k
867162025586496,165,105,58,2,12 a 25k
867162025586520,32,24,8,0,0 a 12k
867162025586546,129,78,51,0,12 a 25k
867162025586561,297,147,148,2,12 a 25k
867162025586587,1166,432,683,51,12 a 25k
867162025586595,462,284,177,1,12 a 25k
867162025586603,379,106,273,0,12 a 25k
867162025586629,115,76,39,0,0 a 12k
867162025586645,855,402,448,5,0 a 12k
867162025586710,100,48,52,0,0 a 12k
867162025586728,873,478,394,1,12 a 25k
867162025586751,107,83,19,5,12 a 25k
867162025586777,217,144,70,3,12 a 25k
867162025586801,187,106,81,0,0 a 12k
867162025586819,469,265,204,0,12 a 25k
867162025586827,1304,446,858,0,25 a +40k
867162025586835,198,94,104,0,12 a 25k
867162025586850,168,63,105,0,0 a 12k
867162025586868,238,71,167,0,0 a 12k
867162025586926,41,23,18,0,12 a 25k
867162025586934,388,267,121,0,12 a 25k
867162025586959,316,141,175,0,0 a 12k
867162025586967,350,176,170,4,12 a 25k
867162025586975,33,23,10,0,0 a 12k
867162025586983,184,113,71,0,0 a 12k
867162025586991,148,81,67,0,0 a 12k
867162025587007,45,21,24,0,0 a 12k
867162025587015,37,18,19,0,0 a 12k
867162025587023,152,97,55,0,12 a 25k
867162025587031,151,58,92,1,0 a 12k
867162025587049,0,0,0,0,0 a 12k
867162025587098,146,100,46,0,12 a 25k
867162025587155,392,133,259,0,25 a +40k
867162025587163,84,46,38,0,12 a 25k
867162025587171,778,348,428,2,25 a +40k
867162025587205,307,205,102,0,12 a 25k
867162025587213,139,76,63,0,0 a 12k
867162025587221,142,100,42,0,12 a 25k
867162025587254,523,325,183,15,12 a 25k
867162025587270,885,184,701,0,12 a 25k
867162025587288,84,54,30,0,12 a 25k
867162025587296,272,91,181,0,12 a 25k
867162025587304,81,47,34,0,12 a 25k
867162025587312,231,139,92,0,12 a 25k
867162025587353,610,113,497,0,25 a +40k
867162025587379,175,112,63,0,12 a 25k
867162025587403,366,285,80,1,25 a +40k
867162025587411,448,212,234,2,0 a 12k
867162025587429,738,347,377,14,25 a +40k
867162025587445,242,66,110,66,25 a +40k
867162025587494,244,99,145,0,25 a +40k
867162025587502,2268,1479,789,0,25 a +40k
867162025587510,339,199,140,0,0 a 12k
867162025587536,322,101,221,0,0 a 12k
867162025587544,195,104,91,0,12 a 25k
867162025587577,153,93,56,4,0 a 12k
867162025587585,150,75,74,1,12 a 25k
867162025587593,86,50,36,0,12 a 25k
867162025587601,165,68,54,43,12 a 25k
867162025587627,1448,533,899,16,12 a 25k
867162025587668,366,245,119,2,0 a 12k
867162025587684,104,50,54,0,0 a 12k
867162025587700,129,64,65,0,0 a 12k
867162025587726,1018,463,555,0,25 a +40k
867162025587759,496,284,169,43,12 a 25k
867162025587775,653,87,566,0,0 a 12k
867162025587833,26,22,4,0,12 a 25k
867162025587858,12,8,4,0,0 a 12k
867162025587874,264,130,134,0,0 a 12k
867162025587957,948,572,376,0,12 a 25k
867162025587965,322,177,145,0,12 a 25k
867162025587999,223,104,119,0,12 a 25k
867162025588005,130,114,16,0,25 a +40k
867162025588013,218,144,74,0,0 a 12k
867162025588039,207,105,67,35,0 a 12k
867162025588047,319,206,113,0,12 a 25k
867162025588054,301,237,64,0,12 a 25k
867162025588088,67,37,30,0,12 a 25k
867162025588096,289,141,77,71,0 a 12k
867162025588112,776,394,376,6,12 a 25k
867162025588153,123,65,58,0,12 a 25k
867162025588161,112,55,57,0,12 a 25k
867162025588187,194,89,99,6,25 a +40k
867162025588195,50,23,27,0,0 a 12k
867162025588203,892,522,360,10,25 a +40k
867162025588229,383,144,239,0,0 a 12k
867162025588245,136,71,65,0,12 a 25k
867162025588260,79,43,36,0,0 a 12k
867162025588278,880,509,371,0,12 a 25k
867162025588286,98,52,46,0,12 a 25k
867162025588294,523,189,334,0,12 a 25k
867162025588344,5,2,3,0,0 a 12k
867162025588401,312,115,197,0,12 a 25k
867162025588450,122,53,69,0,12 a 25k
867162025588476,197,113,84,0,12 a 25k
867162025588484,909,358,256,295,25 a +40k
867162025588492,138,118,20,0,0 a 12k
867162025588500,375,182,193,0,25 a +40k
867162025588518,167,73,94,0,0 a 12k
867162025588542,16,5,11,0,12 a 25k
867162025588633,4,3,1,0,0 a 12k
867162025588641,166,79,86,1,12 a 25k
867162025588658,679,439,233,7,0 a 12k
867162025588666,1375,515,860,0,12 a 25k
867162025588674,176,93,83,0,0 a 12k
867162025588708,382,138,242,2,12 a 25k
867162025588716,26,17,9,0,0 a 12k
867162025588724,365,194,165,6,12 a 25k
867162025588740,539,212,327,0,12 a 25k
867162025588757,221,102,119,0,0 a 12k
867162025588773,549,113,430,6,25 a +40k
867162025588849,95,55,40,0,0 a 12k
867162025588856,149,44,70,35,0 a 12k
867162025588906,282,123,159,0,12 a 25k
867162025588922,2221,1052,1158,11,12 a 25k
867162025588948,696,358,297,41,25 a +40k
867162025588989,271,147,123,1,12 a 25k
867162025588997,429,250,110,69,25 a +40k
867162025589011,390,179,194,17,12 a 25k
867162025589029,135,81,54,0,25 a +40k
867162025589037,405,188,216,1,25 a +40k
867162025589045,47,36,11,0,12 a 25k
867162025589052,875,277,593,5,25 a +40k
867162025589086,208,112,96,0,12 a 25k
867162025589094,108,63,45,0,12 a 25k
867162025589102,636,365,271,0,12 a 25k
867162025589110,540,249,291,0,12 a 25k
867162025589128,3,3,0,0,12 a 25k
867162025589136,137,100,35,2,0 a 12k
867162025589144,227,85,142,0,0 a 12k
867162025589177,433,168,265,0,0 a 12k
867162025589201,178,152,26,0,0 a 12k
867162025589219,186,65,121,0,12 a 25k
867162025589235,247,187,60,0,0 a 12k
867162025589243,17,8,9,0,0 a 12k
867162025589250,143,64,79,0,0 a 12k
867162025589268,574,210,364,0,12 a 25k
867162025589276,14,8,6,0,12 a 25k
867162025589300,215,145,70,0,12 a 25k
867162025589318,118,93,25,0,0 a 12k
867162025589326,90,57,32,1,0 a 12k
867162025589383,1260,512,499,249,25 a +40k
867162025589433,343,209,133,1,12 a 25k
867162025589441,303,173,130,0,0 a 12k
867162025589458,17,6,11,0,0 a 12k
867162025589466,1687,753,675,259,25 a +40k
867162025589474,469,137,331,1,0 a 12k
867162025589508,93,63,30,0,12 a 25k
867162025589540,206,62,131,13,12 a 25k
867162025589565,265,156,109,0,0 a 12k
867162025589581,36,0,0,36,12 a 25k
867162025589599,684,57,411,216,25 a +40k
867162025589631,330,153,174,3,25 a +40k
867162025589672,634,289,345,0,12 a 25k
867162025589680,217,119,98,0,0 a 12k
867162025589698,579,176,280,123,12 a 25k
867162025589771,38,32,6,0,0 a 12k
867162025589813,418,237,181,0,0 a 12k
867162025589839,5818,1603,4209,6,25 a +40k
867162025589870,168,98,70,0,0 a 12k
867162025589896,791,336,455,0,0 a 12k
867162025589904,473,323,133,17,12 a 25k
867162025589912,273,140,116,17,0 a 12k
867162025589920,185,39,46,100,0 a 12k
867162025589938,245,166,79,0,25 a +40k
867162025589946,252,127,123,2,12 a 25k
867162025589979,561,163,398,0,12 a 25k
867162025589987,258,227,31,0,0 a 12k
867162025590050,28,18,10,0,25 a +40k
867162025590084,572,452,120,0,25 a +40k
867162025590118,124,82,42,0,12 a 25k
867162025590134,87,36,39,12,12 a 25k
867162025590191,98,57,41,0,0 a 12k
867162025590209,126,68,58,0,0 a 12k
867162025590225,164,55,109,0,12 a 25k
867162025590266,411,203,207,1,12 a 25k
867162025590274,555,259,295,1,12 a 25k
867162025590282,255,63,192,0,25 a +40k
867162025590308,301,138,138,25,25 a +40k
867162025590316,145,87,58,0,0 a 12k
867162025590381,405,89,314,2,25 a +40k
867162025590746,0,0,0,0,0 a 12k
867162027512524,0,0,0,0,0 a 12k
867162027213743,0,0,0,0,0 a 12k
867162027475441,0,0,0,0,0 a 12k
867162027506641,0,0,0,0,0 a 12k
867162026052126,0,0,0,0,0 a 12k
867162027532795,0,0,0,0,0 a 12k
867162027537224,0,0,0,0,0 a 12k
867162027489665,0,0,0,0,0 a 12k
867162027180298,0,0,0,0,0 a 12k
867162025742792,0,0,0,0,0 a 12k
867162027512722,0,0,0,0,0 a 12k
867162027503028,0,0,0,0,0 a 12k
867162027437870,0,0,0,0,0 a 12k
867162025675075,0,0,0,0,0 a 12k
867162027505866,0,0,0,0,0 a 12k
867162027489178,0,0,0,0,0 a 12k
867162025620790,0,0,0,0,0 a 12k
867162027504208,0,0,0,0,0 a 12k
867162027501170,0,0,0,0,0 a 12k
867162027495928,0,0,0,0,0 a 12k
867162027514850,0,0,0,0,0 a 12k
867162027487073,0,0,0,0,0 a 12k
867162025685504,0,0,0,0,0 a 12k
867162027511450,0,0,0,0,0 a 12k
867162025740713,0,0,0,0,0 a 12k
867162025626276,0,0,0,0,0 a 12k
867162027505833,0,0,0,0,0 a 12k
867162027543826,0,0,0,0,0 a 12k
867162027477926,0,0,0,0,0 a 12k
867162025626292,0,0,0,0,0 a 12k
867162027544048,0,0,0,0,0 a 12k
867162027504364,0,0,0,0,0 a 12k
867162027494566,0,0,0,0,0 a 12k
867162027189026,1,0,1,0,0 a 12k
867162027477942,1,0,1,0,0 a 12k
867162027513266,1,0,1,0,0 a 12k
867162027181890,1,0,1,0,0 a 12k
867162027506526,1,0,1,0,0 a 12k
867162027511393,1,0,1,0,0 a 12k
867162027526110,1,0,1,0,0 a 12k
867162027502889,1,0,1,0,0 a 12k
867162027532357,1,0,1,0,0 a 12k
867162027468685,1,0,1,0,0 a 12k
867162027464155,1,0,1,0,0 a 12k
867162027540848,1,0,1,0,0 a 12k
867162027514389,1,0,1,0,0 a 12k
867162027478635,1,0,1,0,0 a 12k
867162027533942,1,0,1,0,0 a 12k
867162027514033,1,0,1,0,0 a 12k
867162027457415,1,0,1,0,0 a 12k
867162025627225,2,0,2,0,0 a 12k
867162027514686,2,0,2,0,0 a 12k
867162025747395,2,0,2,0,0 a 12k
867162027506294,3,0,3,0,0 a 12k
867162027502954,3,0,3,0,0 a 12k
867162027497957,4,0,4,0,0 a 12k
867162025618604,5,0,5,0,0 a 12k
867162027510296,5,0,5,0,0 a 12k
867162027544840,5,0,5,0,0 a 12k
867162027513381,6,0,6,0,0 a 12k
867162025626342,7,0,7,0,0 a 12k
867162027172287,10,0,10,0,0 a 12k
867162027446392,14,0,14,0,0 a 12k
867162027491877,1,1,0,0,0 a 12k
867162027538842,1,1,0,0,0 a 12k
867162027506757,1,1,0,0,0 a 12k
867162027530070,1,1,0,0,0 a 12k
867162026051474,1,1,0,0,0 a 12k
867162025698069,1,1,0,0,0 a 12k
867162027543750,1,1,0,0,0 a 12k
867162027540467,1,1,0,0,0 a 12k
867162025737321,1,1,0,0,0 a 12k
867162027514249,1,1,0,0,0 a 12k
867162027534056,1,1,0,0,0 a 12k
867162027537380,1,1,0,0,0 a 12k
867162027190412,2,1,1,0,0 a 12k
867162026048405,2,1,1,0,0 a 12k
867162027499409,2,1,1,0,0 a 12k
867162027511989,2,1,1,0,0 a 12k
867162027502293,2,1,1,0,0 a 12k
867162027523653,2,1,1,0,0 a 12k
867162027488972,2,1,1,0,0 a 12k
867162027468750,2,1,1,0,0 a 12k
867162027485580,2,1,1,0,0 a 12k
867162027490960,2,1,1,0,0 a 12k
867162027538362,2,1,1,0,0 a 12k
867162027513902,2,1,1,0,0 a 12k
867162026019117,2,1,1,0,0 a 12k
867162027537992,2,1,1,0,0 a 12k
867162027521343,2,1,1,0,0 a 12k
867162025609983,3,1,2,0,0 a 12k
867162027473768,3,1,2,0,0 a 12k
867162025756925,3,1,2,0,0 a 12k
867162027508779,3,1,2,0,0 a 12k
867162027513936,3,1,2,0,0 a 12k
867162027477678,3,1,2,0,0 a 12k
867162027541440,3,1,2,0,0 a 12k
867162027443670,4,1,3,0,0 a 12k
867162027506567,4,1,3,0,0 a 12k
867162027540418,4,1,3,0,0 a 12k
867162027512755,4,1,3,0,0 a 12k
867162025611260,4,1,3,0,0 a 12k
867162027173889,5,1,4,0,0 a 12k
867162026852624,5,1,4,0,0 a 12k
867162027450337,5,1,4,0,0 a 12k
867162025749144,5,1,4,0,0 a 12k
867162027486570,5,1,4,0,0 a 12k
867162027516756,5,1,4,0,0 a 12k
867162025753286,6,1,5,0,0 a 12k
867162027429737,6,1,5,0,0 a 12k
867162027446608,6,1,5,0,0 a 12k
867162027450493,6,1,5,0,0 a 12k
867162027456326,6,1,5,0,0 a 12k
867162027468636,7,1,6,0,0 a 12k
867162027461037,9,1,8,0,0 a 12k
867162027466010,11,1,10,0,0 a 12k
867162027530450,12,1,11,0,0 a 12k
867162026062802,13,1,12,0,0 a 12k
867162027457035,17,1,16,0,0 a 12k
867162027442771,32,1,31,0,0 a 12k
867162027494004,2,2,0,0,0 a 12k
867162025696360,2,2,0,0,0 a 12k
867162027506856,2,2,0,0,0 a 12k
867162027508803,2,2,0,0,0 a 12k
867162027510130,2,2,0,0,0 a 12k
867162027488469,2,2,0,0,0 a 12k
867162027466234,2,2,0,0,0 a 12k
867162027512037,2,2,0,0,0 a 12k
867162027538545,3,2,1,0,0 a 12k
867162027432962,3,2,1,0,0 a 12k
867162027513738,3,2,1,0,0 a 12k
867162027476704,3,2,1,0,0 a 12k
867162027532332,3,2,1,0,0 a 12k
867162027488659,3,2,1,0,0 a 12k
867162027444389,4,2,2,0,0 a 12k
867162027534080,4,2,2,0,0 a 12k
867162027475425,4,2,2,0,0 a 12k
867162027484211,4,2,2,0,0 a 12k
867162025625898,4,2,2,0,0 a 12k
867162027472232,4,2,2,0,0 a 12k
867162027543842,4,2,2,0,0 a 12k
867162025751074,4,2,2,0,0 a 12k
867162027379783,4,2,2,0,0 a 12k
867162027187277,4,2,2,0,0 a 12k
867162027503366,4,2,2,0,0 a 12k
867162026051953,5,2,3,0,0 a 12k
867162025729112,5,2,3,0,0 a 12k
867162025754458,5,2,3,0,0 a 12k
867162027530310,5,2,3,0,0 a 12k
867162027506617,5,2,3,0,0 a 12k
867162027543545,5,2,3,0,0 a 12k
867162027544618,5,2,3,0,0 a 12k
867162027468982,5,2,3,0,0 a 12k
867162025611633,6,2,4,0,0 a 12k
867162025630138,6,2,4,0,0 a 12k
867162027447416,6,2,4,0,0 a 12k
867162025608969,6,2,4,0,0 a 12k
867162027511740,6,2,4,0,0 a 12k
867162027489053,7,2,5,0,0 a 12k
867162026072538,7,2,5,0,0 a 12k
867162027487735,7,2,5,0,0 a 12k
867162025707209,7,2,5,0,0 a 12k
867162026891622,7,2,5,0,0 a 12k
867162027458587,7,2,5,0,0 a 12k
867162025684283,8,2,6,0,0 a 12k
867162027532613,9,2,7,0,0 a 12k
867162027437680,10,2,8,0,0 a 12k
867162027193432,12,2,10,0,0 a 12k
867162027506591,12,2,10,0,0 a 12k
867162027472562,13,2,11,0,0 a 12k
867162027524917,16,2,14,0,0 a 12k
867162027445857,17,2,15,0,0 a 12k
867162026861781,18,2,16,0,0 a 12k
867162027463033,18,2,16,0,0 a 12k
867162025595208,24,2,22,0,0 a 12k
867162025685132,34,2,32,0,0 a 12k
867162027540897,37,2,35,0,0 a 12k
867162027502178,3,3,0,0,0 a 12k
867162027523745,3,3,0,0,0 a 12k
867162027535319,3,3,0,0,0 a 12k
867162027500479,3,3,0,0,0 a 12k
867162027504281,3,3,0,0,0 a 12k
867162027515691,3,3,0,0,0 a 12k
867162027476373,4,3,1,0,0 a 12k
867162025657636,4,3,1,0,0 a 12k
867162027533769,4,3,1,0,0 a 12k
867162027506054,4,3,1,0,0 a 12k
867162025709973,4,3,1,0,0 a 12k
867162027482389,4,3,1,0,0 a 12k
867162025707084,5,3,2,0,0 a 12k
867162027457514,5,3,2,0,0 a 12k
867162025681032,5,3,2,0,0 a 12k
867162025687203,5,3,2,0,0 a 12k
867162027504232,5,3,2,0,0 a 12k
867162025682055,5,3,2,0,0 a 12k
867162027502160,5,3,2,0,0 a 12k
867162027471432,5,3,2,0,0 a 12k
867162025618992,5,3,2,0,0 a 12k
867162027525153,6,3,3,0,0 a 12k
867162027506252,6,3,3,0,0 a 12k
867162027503713,6,3,3,0,0 a 12k
867162027447267,6,3,3,0,0 a 12k
867162027425867,7,3,4,0,0 a 12k
867162027524149,7,3,4,0,0 a 12k
867162027476944,7,3,4,0,0 a 12k
867162027518547,7,3,4,0,0 a 12k
867162026024455,8,3,5,0,0 a 12k
867162027507144,8,3,5,0,0 a 12k
867162027543818,9,3,6,0,0 a 12k
867162027542778,9,3,6,0,0 a 12k
867162026070482,9,3,6,0,0 a 12k
867162025730615,9,3,6,0,0 a 12k
867162027486190,9,3,6,0,0 a 12k
867162025679259,9,3,6,0,0 a 12k
867162025697988,11,3,8,0,0 a 12k
867162026056978,14,3,11,0,0 a 12k
867162027442011,14,3,11,0,0 a 12k
867162027438654,14,3,11,0,0 a 12k
867162027438092,15,3,12,0,0 a 12k
867162027446897,17,3,14,0,0 a 12k
867162027527423,20,3,17,0,0 a 12k
867162026909150,22,3,19,0,0 a 12k
